InvoiceID,ResID, RoomNumber, ChargeTypeID, ChargeDate, Duration, RoomTypeID, TypeName, Features, FtPrice, BasePrice, SeasonalPrice, SubTotal, DiscountAmt, DiscountPer, Total,Notes,
3282,267,417,522,2,11/3/2017 0:00,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3283,495,595,798,2,10/31/2017 3:13,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,20,72,\N
3284,930,558,662,2,10/27/2017 18:09,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3285,865,144,699,2,11/1/2017 8:44,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,20,88,\N
3286,743,425,764,2,10/20/2017 19:52,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3287,677,508,418,2,10/28/2017 10:20,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,20,48,\N
3288,65,268,788,2,10/31/2017 22:31,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3289,145,373,201,2,10/19/2017 11:41,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3290,594,393,268,2,10/25/2017 19:57,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3291,206,330,751,2,10/31/2017 8:35,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3292,120,548,953,2,10/25/2017 22:53,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,200,0,\N
3293,804,514,343,2,10/18/2017 11:23,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3294,487,339,304,2,10/18/2017 1:00,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3295,960,482,468,2,10/26/2017 5:52,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3296,688,392,656,2,11/6/2017 14:58,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,20,88,\N
3297,23,172,259,2,10/26/2017 14:28,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,200,0,\N
3298,472,537,805,2,11/14/2017 12:00,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3299,757,219,601,2,11/11/2017 0:59,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3300,771,193,861,2,11/3/2017 18:24,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3301,231,432,188,2,10/31/2017 3:17,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3302,365,483,151,2,10/30/2017 23:20,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,20,72,\N
3303,764,136,195,2,11/11/2017 4:29,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3304,918,523,444,2,11/7/2017 12:33,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3305,194,534,520,2,11/10/2017 17:32,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3306,568,259,633,2,10/20/2017 22:32,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3307,678,148,792,2,11/8/2017 7:55,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,20,88,\N
3308,373,425,91,2,10/26/2017 12:21,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3309,953,200,343,2,10/21/2017 4:34,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3310,104,383,818,2,11/13/2017 10:33,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3311,457,175,855,2,10/26/2017 12:34,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3312,659,500,476,2,11/3/2017 17:56,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3313,799,148,414,2,10/22/2017 5:34,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3314,276,390,46,2,10/29/2017 11:12,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3315,818,267,169,2,11/14/2017 5:13,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3316,677,508,418,2,10/28/2017 14:53,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,20,48,\N
3317,341,565,717,2,11/6/2017 10:29,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3318,788,297,457,2,11/1/2017 0:29,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3319,698,589,963,2,10/28/2017 2:40,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3320,194,534,520,2,11/11/2017 14:57,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3321,313,314,391,2,11/2/2017 9:11,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3322,953,200,343,2,10/21/2017 9:42,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3323,341,565,717,2,11/6/2017 10:54,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3324,216,141,187,2,10/28/2017 3:16,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3325,754,469,440,2,10/31/2017 6:24,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3326,529,173,618,2,11/2/2017 8:25,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3327,335,338,464,2,11/2/2017 1:12,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3328,392,253,996,2,11/1/2017 16:46,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3329,251,480,96,2,10/19/2017 17:58,\N,\N,Massage (90 Min),\N,\N,90,90,90,60,0,30,\N
3330,80,296,448,2,11/12/2017 12:19,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3331,122,591,39,2,11/11/2017 14:34,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3332,969,147,772,2,10/25/2017 22:19,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3333,43,564,806,2,10/21/2017 23:28,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3334,545,554,321,2,11/2/2017 14:07,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3335,375,284,985,2,11/6/2017 23:13,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3336,313,314,391,2,11/2/2017 1:09,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3337,78,308,813,2,10/27/2017 20:20,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3338,890,487,117,2,10/28/2017 10:14,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,20,72,\N
3339,17,174,187,2,11/15/2017 2:55,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3340,87,103,1000,2,11/4/2017 17:13,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3341,73,435,902,2,11/1/2017 4:44,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3342,707,500,844,2,10/20/2017 21:51,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3343,347,142,338,2,10/27/2017 1:58,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3344,661,318,319,2,10/28/2017 0:42,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,20,72,\N
3345,447,423,93,2,11/13/2017 17:46,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3346,889,131,994,2,10/28/2017 1:02,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3347,969,147,772,2,10/25/2017 5:25,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3348,271,381,305,2,11/7/2017 21:58,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3349,856,549,228,2,10/25/2017 9:25,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3350,19,574,515,2,10/21/2017 5:49,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3351,356,576,245,2,11/7/2017 7:22,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3352,188,243,599,2,11/6/2017 14:58,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3353,701,542,316,2,10/29/2017 8:26,\N,\N,Massage (90 Min),\N,\N,90,90,90,60,100,0,\N
3354,852,527,33,2,10/19/2017 20:00,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3355,28,227,755,2,10/24/2017 19:59,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3356,302,166,215,2,10/21/2017 23:57,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3357,424,529,374,2,11/6/2017 4:58,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3358,721,157,73,2,11/5/2017 8:46,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,40,66,\N
3359,60,319,990,2,11/7/2017 6:14,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3360,116,386,733,2,11/18/2017 20:06,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3361,49,129,84,2,10/19/2017 13:00,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3362,610,110,954,2,10/18/2017 17:11,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,100,0,\N
3363,159,367,658,2,11/11/2017 18:59,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3364,235,480,854,2,11/1/2017 19:30,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3365,144,252,637,2,11/8/2017 0:06,\N,\N,Massage (90 Min),\N,\N,90,110,110,60,100,0,\N
3366,890,487,117,2,10/27/2017 18:07,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,20,72,\N
3367,75,189,241,2,10/24/2017 19:14,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3368,720,388,302,2,10/23/2017 1:17,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3369,365,483,151,2,11/1/2017 8:12,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,20,88,\N
3370,445,157,972,2,11/15/2017 13:37,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3371,404,143,302,2,10/30/2017 3:26,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,120,0,\N
3372,66,232,345,2,10/22/2017 22:51,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3373,368,558,769,2,10/30/2017 20:34,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,40,54,\N
3374,496,438,512,2,11/13/2017 13:12,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3375,685,485,779,2,11/3/2017 4:20,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3376,732,532,699,2,11/2/2017 0:42,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3377,348,195,345,2,11/6/2017 5:39,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3378,534,430,725,2,11/18/2017 18:56,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,120,0,\N
3379,900,598,700,2,11/4/2017 13:36,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3380,633,124,75,2,10/27/2017 19:10,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3381,592,183,803,2,11/5/2017 7:51,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3382,199,437,993,2,11/8/2017 3:18,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3383,814,272,748,2,10/26/2017 18:02,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3384,336,150,60,2,10/28/2017 14:47,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,120,0,\N
3385,587,491,739,2,11/6/2017 1:46,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3386,363,514,32,2,11/10/2017 4:45,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,120,0,\N
3387,566,163,165,2,10/23/2017 19:16,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3388,173,233,47,2,11/6/2017 11:53,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3389,567,273,392,2,10/28/2017 3:32,\N,\N,Massage (90 Min),\N,\N,90,90,90,60,0,30,\N
3390,759,261,68,2,11/8/2017 2:21,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3391,958,413,322,2,11/2/2017 20:44,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3392,186,269,1,2,10/28/2017 9:48,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3393,312,219,570,2,10/24/2017 3:06,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3394,819,363,992,2,11/3/2017 6:33,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3395,929,553,156,2,10/31/2017 11:53,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3396,263,238,921,2,11/7/2017 14:34,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3397,785,564,804,2,10/17/2017 15:07,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3398,277,276,13,2,10/24/2017 9:45,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3399,11,523,812,2,11/13/2017 7:58,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3400,20,582,720,2,10/18/2017 19:36,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3401,802,338,544,2,10/22/2017 22:16,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,100,0,\N
3402,82,265,118,2,10/22/2017 8:16,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3403,313,314,391,2,11/2/2017 14:47,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3404,852,527,33,2,10/19/2017 7:06,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3405,257,399,342,2,10/29/2017 9:25,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3406,180,473,693,2,11/5/2017 15:33,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3407,403,559,362,2,10/28/2017 14:06,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,120,0,\N
3408,53,102,199,2,10/24/2017 22:13,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3409,532,467,536,2,11/5/2017 16:08,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3410,33,272,718,2,10/21/2017 12:10,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3411,630,156,652,2,10/26/2017 17:09,\N,\N,Massage (90 Min),\N,\N,90,90,90,60,0,30,\N
3412,950,411,496,2,11/12/2017 6:22,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3413,436,119,410,2,10/27/2017 0:45,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3414,57,390,499,2,10/31/2017 16:32,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3415,141,123,339,2,10/22/2017 0:57,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,120,0,\N
3416,300,372,814,2,11/14/2017 15:23,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,20,88,\N
3417,823,227,911,2,11/3/2017 17:35,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3418,642,382,681,2,11/2/2017 13:23,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3419,572,196,296,2,11/11/2017 18:38,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3420,243,272,366,2,10/20/2017 19:32,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3421,274,416,525,2,10/20/2017 10:46,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3422,255,194,174,2,10/27/2017 19:19,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3423,946,280,893,2,10/30/2017 22:57,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3424,150,474,838,2,10/24/2017 15:56,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3425,637,452,809,2,10/28/2017 18:08,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3426,245,572,17,2,10/31/2017 9:43,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3427,919,345,332,2,11/2/2017 0:35,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3428,650,502,616,2,11/5/2017 17:52,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3429,511,106,584,2,10/27/2017 5:02,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3430,72,557,286,2,10/21/2017 14:19,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3431,19,574,515,2,10/21/2017 2:51,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3432,707,500,844,2,10/19/2017 4:36,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3433,140,306,898,2,10/28/2017 11:52,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3434,618,101,65,2,10/20/2017 21:52,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3435,23,172,259,2,10/27/2017 4:04,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,200,0,\N
3436,418,291,281,2,10/31/2017 11:03,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3437,701,542,316,2,10/30/2017 15:39,\N,\N,Massage (90 Min),\N,\N,90,90,90,60,100,0,\N
3438,257,399,342,2,10/27/2017 17:35,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3439,98,494,361,2,10/31/2017 19:46,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3440,825,281,612,2,11/3/2017 18:59,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3441,691,356,388,2,10/30/2017 10:07,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3442,499,240,794,2,11/11/2017 4:48,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3443,719,193,374,2,10/18/2017 10:52,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,100,0,\N
3444,157,101,87,2,10/26/2017 4:04,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3445,759,261,68,2,11/8/2017 0:36,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3446,142,500,306,2,11/12/2017 22:13,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3447,512,432,789,2,10/31/2017 9:01,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3448,973,583,452,2,10/24/2017 6:28,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3449,846,261,736,2,10/26/2017 19:27,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3450,147,509,308,2,10/31/2017 18:42,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3451,676,258,976,2,11/16/2017 8:31,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3452,297,425,453,2,11/4/2017 1:18,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3453,726,128,575,2,11/3/2017 16:40,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3454,170,128,53,2,10/27/2017 5:43,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,20,48,\N
3455,348,195,345,2,11/5/2017 13:17,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3456,958,413,322,2,11/2/2017 22:34,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3457,346,412,271,2,10/29/2017 20:53,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3458,577,137,679,2,11/9/2017 21:18,\N,\N,Massage (90 Min),\N,\N,90,110,110,60,100,0,\N
3459,402,200,485,2,11/10/2017 19:07,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3460,257,399,342,2,10/27/2017 0:04,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3461,730,224,539,2,11/13/2017 15:08,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3462,250,519,523,2,11/12/2017 12:12,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3463,44,267,615,2,11/5/2017 2:46,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3464,826,203,202,2,10/22/2017 7:19,\N,\N,Massage (90 Min),\N,\N,90,90,90,60,100,0,\N
3465,146,119,386,2,11/9/2017 14:08,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3466,189,228,435,2,11/4/2017 10:07,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3467,726,128,575,2,11/3/2017 17:22,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3468,450,139,80,2,11/9/2017 17:48,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3469,503,581,157,2,10/22/2017 2:38,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,20,72,\N
3470,745,244,804,2,11/11/2017 16:19,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3471,921,430,963,2,11/14/2017 11:52,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3472,645,295,378,2,11/2/2017 8:08,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3473,128,510,312,2,10/21/2017 1:19,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3474,129,106,147,2,10/30/2017 6:18,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,20,48,\N
3475,379,143,626,2,10/24/2017 3:34,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3476,109,159,730,2,10/23/2017 18:52,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3477,578,379,671,2,10/24/2017 19:17,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,20,48,\N
3478,700,562,52,2,11/4/2017 13:39,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3479,35,122,543,2,11/11/2017 14:17,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3480,796,213,371,2,10/31/2017 20:08,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3481,411,174,66,2,11/12/2017 2:35,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3482,434,162,398,2,11/7/2017 19:19,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3483,710,485,723,2,10/31/2017 3:18,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3484,193,410,938,2,11/6/2017 7:36,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,100,0,\N
3485,542,279,362,2,11/12/2017 11:52,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3486,732,532,699,2,11/2/2017 13:42,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3487,188,243,599,2,11/6/2017 2:01,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3488,899,235,413,2,10/26/2017 1:08,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3489,44,267,615,2,11/5/2017 21:45,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3490,832,167,426,2,10/28/2017 21:05,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3491,854,532,659,2,11/4/2017 4:31,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3492,611,475,982,2,11/9/2017 10:17,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,0,80,\N
3493,865,144,699,2,11/1/2017 8:51,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,20,88,\N
3494,141,123,339,2,10/21/2017 2:27,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,120,0,\N
3495,879,196,491,2,10/23/2017 3:43,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3496,394,330,374,2,10/23/2017 0:49,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3497,163,108,630,2,10/25/2017 10:28,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3498,790,504,716,2,10/21/2017 23:33,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,100,0,\N
3499,949,405,880,2,11/1/2017 23:16,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,20,88,\N
3500,366,299,848,2,11/13/2017 9:20,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3501,184,482,224,2,11/2/2017 0:51,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3502,412,508,372,2,11/14/2017 21:03,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3503,474,263,58,2,10/23/2017 7:11,\N,\N,Massage (90 Min),\N,\N,90,90,90,0,120,0,\N
3504,632,196,83,2,10/22/2017 9:14,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3505,175,548,885,2,11/15/2017 10:14,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3506,253,212,93,2,11/15/2017 20:26,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3507,199,437,993,2,11/7/2017 3:53,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3508,688,392,656,2,11/7/2017 3:00,\N,\N,Massage (90 Min),\N,\N,90,110,110,0,20,88,\N
3509,151,570,898,2,11/6/2017 13:41,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3510,67,389,894,2,11/4/2017 14:14,\N,\N,Massage (90 Min),\N,\N,90,110,110,30,40,48,\N
3511,889,131,994,2,10/26/2017 22:01,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
3512,164,492,109,2,11/9/2017 21:53,\N,\N,Massage (90 Min),\N,\N,90,110,110,60,220,0,\N
3513,322,545,106,2,10/22/2017 17:16,\N,\N,Massage (90 Min),\N,\N,90,90,90,30,0,60,\N
3514,69,251,773,2,11/16/2017 13:52,\N,\N,Massage (90 Min),\N,\N,90,110,110,\N,\N,110,\N
3515,283,480,301,2,10/29/2017 21:13,\N,\N,Massage (90 Min),\N,\N,90,90,90,\N,\N,90,\N
